symbol,name,market,asset_type,currency,index_family,expense_ratio_pct,complexity,tags,nisa_category,investment_style,is_leveraged,is_inverse,aliases
SPTL,ST SPDRポートフォリオ米国長期国債ETF,us,etf,USD,bond,0.03,beginner,low_cost,,both,false,false,ST SPDRポートフォリオ米国長期国債ETF ブルームバーグ・バークレイズ米国国債長期指数の価格と利回りのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする。
SPTM,ST SPDR S&P1500 コンポジット ストックETF,us,etf,USD,total_us,0.03,beginner,low_cost,growth,both,false,false,ST SPDR S&P1500 コンポジット ストックETF S&Pコンポジット1500指数のトータルリターンのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする。
SPTS,ST SPDRポートフォリオ米国短期国債ETF,us,etf,USD,bond,0.03,beginner,low_cost,,both,false,false,ST SPDRポートフォリオ米国短期国債ETF ブルームバーグ・バークレイズ米国国債1-5年指数の価格と利回りのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする。
SPUU,Direxion デイリー S&P 500 ブル2倍 ETF,us,etf,USD,sp500,0.64,leveraged,,,lump_sum,true,false,Direxion デイリー S&P 500 ブル2倍 ETF S&P500指数の日々のパフォーマンスの200％の日々の投資成果を追求する。
SPXL,Direxion デイリーS&P500ブル3倍 ETF,us,etf,USD,sp500,0.97,leveraged,,,lump_sum,true,false,Direxion デイリーS&P500ブル3倍 ETF S&P500インデックスの300%のパフォーマンスに連動した成果を目指す。
SPXS,Direxion デイリーS&P500ベア3倍 ETF,us,etf,USD,sp500,1.01,inverse,,,lump_sum,true,true,Direxion デイリーS&P500ベア3倍 ETF S&P500インデックスの値動きの反対方向の300%のパフォーマンスに連動した成果を目指す。
SPXU,プロシェア ウルトラプロ ショートS&P500,us,etf,USD,sp500,0.90,beginner,low_cost,,both,false,false,プロシェア ウルトラプロ ショートS&P500 S&P500指数の日次騰落率の反対方向の3倍に連動する投資結果を目指す。
SPY,State Street SPDR S&P 500 ETF トラスト,us,etf,USD,sp500,0.09,beginner,low_cost,growth,both,false,false,State Street SPDR S&P 500 ETF トラスト 米国S&P500指数に連動。SPDR（スパイダー）はStandard & Poor's Depositary Receiptsの略号。
SPYD,ST SPDRポートフォリオS&P500高配当株式ETF,us,etf,USD,sp500,0.07,beginner,low_cost,growth,both,false,false,ST SPDRポートフォリオS&P500高配当株式ETF S&P 500R 高配当指数のトータルリターンのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする。
SPYG,ST SPDRポートォリオSP500 グロース株式ETF,us,etf,USD,sp500,0.04,beginner,low_cost,growth,both,false,false,ST SPDRポートォリオSP500 グロース株式ETF S&P 500R グロース指数のトータルリターンのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする。
SPYV,ST SPDRポートフォリオSP500バリュー株 ETF,us,etf,USD,sp500,0.04,beginner,low_cost,growth,both,false,false,ST SPDRポートフォリオSP500バリュー株 ETF S&P 500R バリュー指数のトータルリターンのパフォーマンスに、経費控除前で、概ね連動する投資成果を上げることを目標とする
SQQQ,プロシェア ウルトラプロ ショート QQQ ETF,us,etf,USD,nasdaq100,0.95,beginner,low_cost,,both,false,false,プロシェア ウルトラプロ ショート QQQ ETF プロシェアーズ・ウルトラプロ・ショートQQQ(ProShares UltraPro Short QQQ)は、Nasdaq-100 Indexの日々のパフォーマンス(手数料および経費控除前)の逆数の3倍に相当する投資成果を目指す。
SROI,カラモス アデトクンボ グローバル サステナブル エクイティーズ ETF,us,etf,USD,style_factor,0.95,beginner,low_cost,growth,both,false,false,カラモス アデトクンボ グローバル サステナブル エクイティーズ ETF ESGに配慮し、市場サイクルを通じ社会的・環境的利益を実現している企業に投資します。
SRET,グローバルX スーパーディビィデンド-世界リート ETF,us,etf,USD,reit,0.59,beginner,low_cost,,both,false,false,グローバルX スーパーディビィデンド-世界リート ETF ソラクティブ グローバル スーパーディビィデンドR REIT インデックスに連動した成果を目指す。
SRLN,ST ブラックストーン・シニアローンETF,us,etf,USD,bond,0.70,beginner,low_cost,,both,false,false,ST ブラックストーン・シニアローンETF Markit iBoxx米ドル建てリキッド・レバレッジド・ローン指数（「プライマリー・ベンチマーク」）およびS&P/LSTA米国レバレッジド・ローン100指数（「セカンダリー・ベンチマーク」）をアウトパフォームすることを目指します。
SUSA,iシェアーズ ESG オプティマイズド 米国ETF,us,etf,USD,style_factor,0.25,beginner,low_cost,growth,both,false,false,iシェアーズ ESG オプティマイズド 米国ETF MSCI USA ESG セレクト ソーシャル インデックスの価格および利回り実績と同等水準の投資成果（報酬および経費控除前）に連動する。当インデックスは、様々な業界にわたり、各業界で最も環境・社会・ガバナンス面での貢献度の点数が高い約250社を選んで構成されている。
TAN,インベスコ ソーラー ETF,us,etf,USD,sector,0.66,beginner,low_cost,growth,both,false,false,インベスコ ソーラー ETF 長期的投資テーマである太陽光発電事業に関連する企業群を対象とする。
TECL,Direxion デイリー テクノロジー株 ブル 3倍 ETF,us,etf,USD,single_stock,0.94,leveraged,,,lump_sum,true,false,Direxion デイリー テクノロジー株 ブル 3倍 ETF テクノロジー・セレクト・セクター指数の運用実績の3倍（300％）の投資成果を目指し運用する。
TECS,Direxion デイリー テクノロジー株 ベア 3倍 ETF,us,etf,USD,single_stock,1.01,inverse,,,lump_sum,true,true,Direxion デイリー テクノロジー株 ベア 3倍 ETF テクノロジー・セレクト・セクター指数の日次運用実績の逆数の300%に連動する投資成果を目指し運用する。
THD,iシェアーズ MSCI タイ・キャップト ETF,us,etf,USD,emerging,0.58,beginner,low_cost,growth,both,false,false,iシェアーズ MSCI タイ・キャップト ETF MSCI タイ IMI 25/50 インデックスの価格および利回りの実績に概ね対応する投資成果（手数料および経費控除前）をあげることを目標としています。
TIP,iシェアーズ 米国物価連動国債 ETF,us,etf,USD,bond,0.19,beginner,low_cost,,both,false,false,iシェアーズ 米国物価連動国債 ETF ブルームバーグ・バークレイズ 米国TIPSインデックス(シリーズL)によって定義される米国インフレ連動国債市場の価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。
TLT,iシェアーズ 米国国債 20年超 ETF,us,etf,USD,bond,0.15,beginner,low_cost,,both,false,false,iシェアーズ 米国国債 20年超 ETF バークレイズ 米国国債（20年超）インデックス（旧名称はリーマン・ブラザーズ20年超米国国債指数）によって定義される米国財務省証券市場の長期債セクターの価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。
TMF,Direxion デイリー20年超米国債ブル3倍 ETF,us,etf,USD,bond,1.00,leveraged,,,lump_sum,true,false,Direxion デイリー20年超米国債ブル3倍 ETF NYSE 20年米国債指数の300%のパフォーマンスに連動した成果を目指す。
TMV,Direxion 20年超米国債ベア3倍 ETF,us,etf,USD,bond,1.00,inverse,,,lump_sum,true,true,Direxion 20年超米国債ベア3倍 ETF NYSE 20年米国債指数の値動きの反対方向の300%のパフォーマンスに連動した成果を目指す。
TNA,Direxion デイリー米国小型株ブル3倍 ETF,us,etf,USD,small_us,1.05,leveraged,,,lump_sum,true,false,Direxion デイリー米国小型株ブル3倍 ETF ラッセル2000インデックスの300%のパフォーマンスに連動した成果を目指す。
TOK,iシェアーズ MSCI コクサイ ETF,us,etf,USD,msci_world,0.25,beginner,low_cost,growth,both,false,false,iシェアーズ MSCI コクサイ ETF MSCI KOKUSAI（コクサイ）・インデックスによって測定される価格および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。
TOTL,STダブルトータルリターンタクティカル ETF,us,etf,USD,bond,0.55,beginner,low_cost,,both,false,false,STダブルトータルリターンタクティカル ETF ブルームバーグ・バークレイズUSアグリゲート指数をベンチマークとし、アクティブ運用によるコア型の債券エクスポージャーを提供します。トータル・リターンの最大化を目標とする。
TQQQ,プロシェア ウルトラプロ QQQ ETF,us,etf,USD,nasdaq100,0.95,beginner,low_cost,,both,false,false,プロシェア ウルトラプロ QQQ ETF プロシェアーズ・ウルトラプロQQQ(ProShares UltraPro QQQ)は、Nasdaq-100 Indexの日々のパフォーマンス(手数料および経費控除前)の3倍に相当する投資成果を目指す。
TSLL,Direxion デ イ リ ー TSLA 株 ブル2倍 ETF,us,etf,USD,single_stock,0.96,leveraged,,,lump_sum,true,false,Direxion デ イ リ ー TSLA 株 ブル2倍 ETF テスラ・インク (NASDAQ: TSLA)の普通株式の日々のパフォーマンスの150％の日々の投資成果を追求する。本ファンドは、取引日以外の期間、規定の投資目標の達成を追求しない。
TSLG,レバレッジシェアーズ 2倍 TSLA Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 TSLA Daily ETF テスラ（NASDAQ:TSLA）の日次変動率の2倍（200％）の投資成果を目指す。
TSLS,Direxion デ イ リ ー TSLA 株 ベア1倍 ETF,us,etf,USD,single_stock,0.95,inverse,,,lump_sum,false,true,Direxion デ イ リ ー TSLA 株 ベア1倍 ETF テスラ・インク (NASDAQ: TSLA)の普通株式の日々のパフォーマンスのインバース(又はオポジット)の100％の日々の投資成果を追求する。本ファンドは、取引日以外の期間、規定の投資目標の達成を追求しない。
TSMU,グラナイトシェアーズ 2倍 ロング TSM デイリーETF,us,etf,USD,emerging,1.50,leveraged,,,lump_sum,true,false,グラナイトシェアーズ 2倍 ロング TSM デイリーETF 台湾セミコンダクター ADRの日次変化率の200％の投資成果を追求する。
